duration,protocol,service,src_bytes,dst_bytes,packet_count,flow_bytes_per_sec,flow_packets_per_sec,failed_login_count,same_srv_rate,serror_rate,rerror_rate,Label
11.142,ICMP,smtp,3527,2804,2194,568.21,196.913,0,0.343,0.115,0.002,Benign
9.807,TCP,ftp,331,4920,3250,535.434,331.396,0,0.399,0.11,0.053,Benign
21.831,TCP,https,4082,3571,2004,350.557,91.796,0,0.935,0.052,0.046,Benign
42.361,ICMP,http,15521,3663,3133,452.869,73.96,0,0.61,0.148,0.06,Web Attack
3.749,UDP,smtp,28690,820,2109,7871.432,562.55,0,0.777,0.56,0.383,DoS
4.563,TCP,other,8630,1625,2488,2247.425,545.255,0,0.692,0.636,0.141,DoS
23.989,TCP,smtp,3105,4736,1526,326.858,63.612,0,0.421,0.114,0.044,Benign
27.301,ICMP,ftp,2374,2273,1068,170.214,39.119,0,0.42,0.031,0.078,Benign
3.005,ICMP,dns,1881,188,4996,688.519,1662.562,0,0.862,0.033,0.061,Benign
9.93,ICMP,ssh,3227,3936,2842,721.349,286.203,0,0.858,0.002,0.034,Benign
6.398,ICMP,ftp,1432,5553,4685,1091.747,732.26,0,0.974,0.06,0.066,Benign
2.584,ICMP,dns,4378,3064,3833,2880.031,1483.359,0,0.224,0.113,0.045,Benign
10.614,TCP,ssh,3575,3442,4563,661.108,429.904,1,0.795,0.004,0.097,Benign
91.898,UDP,ssh,80576,112367,911,2099.534,9.913,1,0.657,0.153,0.198,Infiltration
23.348,TCP,other,3325,4546,4914,337.117,210.468,0,0.423,0.113,0.042,Benign
3.325,ICMP,http,46013,1966,4119,14429.774,1238.797,0,0.629,0.835,0.273,DoS
22.729,UDP,ftp,2385,6807,3282,404.417,144.397,0,0.431,0.024,0.087,Benign
13.974,UDP,other,1451,5638,3431,507.299,245.527,0,0.528,0.058,0.065,Benign
4.243,ICMP,https,4163,699,2667,1145.887,628.565,0,0.688,0.11,0.095,Benign
20.562,ICMP,ftp,3073,226,4527,160.442,220.163,0,0.609,0.133,0.065,Benign
11.135,TCP,ftp,2000,1475,1091,312.079,97.979,0,0.434,0.107,0.02,Benign
60.73,TCP,ssh,4214,3734,4953,130.874,81.558,35,0.87,0.498,0.439,Brute Force
60.843,TCP,ftp,1344,156,3161,24.654,51.953,9,0.256,0.441,0.213,Brute Force
16.167,UDP,smtp,4415,5895,2404,637.719,148.698,0,0.849,0.072,0.073,Benign
0.209,ICMP,other,27177,1467,3609,137052.632,17267.943,0,0.543,0.967,0.27,DDoS
7.949,TCP,other,4789,6213,2788,1384.073,350.736,0,0.314,0.108,0.037,Benign
8.009,UDP,https,2743,5299,2009,1004.12,250.843,0,0.806,0.069,0.071,Benign
9.987,ICMP,ftp,3729,5770,1152,951.136,115.35,0,0.318,0.041,0.004,Benign
16.95,TCP,dns,2425,2552,3898,293.628,229.971,0,0.77,0.024,0.063,Benign
24.175,TCP,smtp,1093,1240,1872,96.505,77.435,0,0.222,0.129,0.026,Benign
17.569,UDP,https,2165,3023,3329,295.293,189.481,0,0.582,0.112,0.1,Benign
13.314,UDP,https,16919,21597,1390,2892.895,104.401,4,0.897,0.162,0.266,Web Attack
0.526,UDP,ftp,570,2844,4990,6490.494,9486.692,0,0.822,0.031,0.015,Benign
1.789,ICMP,https,31102,1166,4298,18036.892,2402.459,0,0.919,0.961,0.367,DoS
0.174,UDP,smtp,42051,202,2228,242833.333,12804.598,0,0.643,0.978,0.228,DoS
26.191,ICMP,ssh,498,3698,1501,160.208,57.31,0,0.752,0.037,0.026,Benign
20.72,TCP,https,3776,1493,753,254.295,36.342,0,0.794,0.091,0.055,Benign
2.618,TCP,https,4988,425,4766,2067.609,1820.474,0,0.582,0.652,0.255,DoS
23.721,TCP,dns,638,1649,823,96.412,34.695,0,0.634,0.066,0.048,Benign
17.123,UDP,dns,4805,3560,1600,488.524,93.442,0,0.671,0.017,0.089,Benign
7.627,UDP,http,3375,4966,3964,1093.615,519.733,0,0.611,0.095,0.033,Benign
262.833,UDP,dns,8659,11678,3609,77.376,13.731,2,0.289,0.557,0.276,Botnet
0.043,TCP,ftp,59547,1995,1469,1431209.302,34162.791,0,0.252,0.779,0.224,DoS
27.766,UDP,http,3670,2845,895,234.639,32.234,0,0.81,0.081,0.018,Benign
9.668,ICMP,dns,4385,3905,4682,857.468,484.278,0,0.738,0.045,0.061,Benign
11.948,TCP,other,1447,7022,4235,708.822,354.453,0,0.985,0.099,0.033,Benign
21.821,UDP,other,1913,7681,3042,439.668,139.407,0,0.316,0.14,0.083,Benign
22.382,UDP,other,3724,2563,3315,280.895,148.11,0,0.244,0.059,0.042,Benign
4.284,ICMP,other,3782,6323,2101,2358.777,490.43,0,0.436,0.123,0.02,Benign
23.749,UDP,ftp,2708,4611,4125,308.181,173.692,0,0.552,0.03,0.021,Benign
4.896,TCP,https,3969,7752,381,2393.995,77.819,0,0.825,0.07,0.097,Benign
7.57,ICMP,ftp,4841,3112,4411,1050.594,582.695,0,0.496,0.008,0.034,Benign
11.608,TCP,http,2924,22269,4836,2170.314,416.609,5,0.439,0.174,0.088,Web Attack
7.432,TCP,ftp,4731,4517,2392,1244.349,321.851,0,0.752,0.039,0.053,Benign
23.598,TCP,other,2611,7881,1764,444.614,74.752,0,0.347,0.136,0.045,Benign
10.057,UDP,dns,2161,2131,3370,426.767,335.09,0,0.542,0.14,0.014,Benign
2.647,TCP,other,34571,764,267,13349.074,100.869,0,0.968,0.557,0.203,DDoS
69.269,UDP,ssh,4830,4808,4578,139.139,66.09,47,0.824,0.417,0.344,Brute Force
25.559,ICMP,other,4741,7597,603,482.726,23.592,0,0.814,0.098,0.019,Benign
13.594,UDP,ftp,1286,5368,3724,489.481,273.944,0,0.622,0.027,0.058,Benign
12.104,UDP,http,2446,92,2645,209.683,218.523,0,0.542,0.058,0.001,Benign
20.269,TCP,ssh,2715,4401,4710,351.078,232.375,0,0.94,0.1,0.077,Benign
73.454,ICMP,ssh,3294,1314,1048,62.733,14.267,31,0.632,0.254,0.09,Brute Force
108.294,UDP,other,8040,22066,2225,278.002,20.546,1,0.386,0.271,0.123,Botnet
11.848,UDP,http,14906,9068,3121,2023.464,263.42,3,0.239,0.058,0.267,Web Attack
23.152,TCP,https,4875,6712,4742,500.475,204.82,0,0.78,0.145,0.051,Benign
28.227,TCP,http,4994,2975,748,282.318,26.499,0,0.84,0.048,0.019,Benign
3.449,UDP,ssh,3783,172,824,1146.709,238.91,0,0.484,0.121,0.04,Benign
284.863,TCP,ftp,21864,10353,3197,113.096,11.223,1,0.901,0.75,0.088,Botnet
19.456,UDP,smtp,2688,411,1053,159.282,54.122,0,0.615,0.037,0.056,Benign
1.266,UDP,other,4924,6613,3403,9112.954,2687.994,0,0.859,0.111,0.029,Benign
28.962,TCP,ssh,1527,3030,4080,157.344,140.874,0,0.363,0.016,0.016,Benign
8.029,UDP,other,2670,273,285,366.546,35.496,0,0.788,0.05,0.089,Benign
16.23,UDP,http,4942,5958,1829,671.596,112.693,0,0.274,0.024,0.001,Benign
248.284,TCP,ftp,55404,113216,10,679.142,0.04,8,0.449,0.342,0.486,Infiltration
9.754,UDP,https,4463,3034,4042,768.608,414.394,1,0.799,0.1,0.01,Benign
34.124,TCP,ftp,2326,1268,2317,105.322,67.899,33,0.91,0.43,0.347,Brute Force
5.62,TCP,dns,2506,2732,4239,932.028,754.27,0,0.662,0.069,0.059,Benign
56.422,TCP,ssh,2579,4846,1626,131.598,28.819,9,0.984,0.474,0.37,Brute Force
25.078,ICMP,http,1988,1366,2822,133.743,112.529,0,0.35,0.002,0.048,Benign
59.731,ICMP,ftp,3719,3812,4219,126.082,70.633,38,0.939,0.373,0.097,Brute Force
10.295,TCP,dns,4032,6364,2809,1009.811,272.851,0,0.811,0.099,0.067,Benign
19.305,UDP,ftp,4490,1074,990,288.215,51.282,0,0.64,0.146,0.083,Benign
13.632,UDP,dns,4572,7736,3261,902.876,239.217,0,0.856,0.13,0.05,Benign
25.588,ICMP,ssh,3834,236,4616,159.059,180.397,30,0.888,0.467,0.192,Brute Force
16.23,ICMP,dns,4388,1406,1858,356.993,114.479,0,0.875,0.015,0.017,Benign
4.712,TCP,ssh,40955,868,3288,8875.849,697.793,0,0.437,0.936,0.147,DoS
37.972,UDP,https,4960,48287,1715,1402.27,45.165,2,0.938,0.05,0.113,Web Attack
22.68,TCP,http,1189,1217,1991,106.085,87.787,0,0.513,0.024,0.097,Benign
17.783,UDP,ftp,2076,6874,1155,503.29,64.95,0,0.914,0.034,0.095,Benign
28.336,ICMP,ssh,1283,1726,93,106.19,3.282,0,0.709,0.101,0.076,Benign
23.173,ICMP,http,4942,3899,4438,381.522,191.516,0,0.794,0.066,0.082,Benign
27.324,TCP,other,2836,7209,2097,367.626,76.746,0,0.29,0.148,0.038,Benign
26.3,ICMP,https,4031,6253,4947,391.027,188.099,0,0.968,0.078,0.009,Benign
103.496,TCP,ftp,8302,3642,2264,115.405,21.875,58,0.924,0.128,0.092,Brute Force
20.043,UDP,ftp,2098,2961,1993,252.407,99.436,0,0.669,0.015,0.081,Benign
8.046,UDP,smtp,4036,4633,3139,1077.43,390.132,0,0.234,0.085,0.061,Benign
17.311,ICMP,http,1002,7959,4951,517.648,286.003,0,0.537,0.054,0.067,Benign
10.484,ICMP,http,3646,7021,3271,1017.455,311.999,0,0.851,0.13,0.004,Benign
27.252,UDP,smtp,1809,4684,2399,238.258,88.03,0,0.937,0.095,0.033,Benign
4.249,ICMP,ftp,17614,734,2042,4318.193,480.584,0,0.421,0.918,0.17,DDoS
3.499,UDP,ftp,42602,538,4580,12329.237,1308.945,0,0.817,0.896,0.106,DoS
12.099,UDP,smtp,2895,6437,2739,771.303,226.382,0,0.481,0.127,0.086,Benign
24.878,TCP,dns,869,7528,4078,337.527,163.92,0,0.712,0.096,0.031,Benign
4.281,TCP,dns,32813,718,2966,7832.516,692.829,0,0.804,0.702,0.203,DoS
51.215,UDP,http,19565,10675,3265,590.452,63.751,2,0.695,0.604,0.292,Botnet
21.379,TCP,http,3354,7021,3255,485.289,152.252,0,0.306,0.107,0.053,Benign
26.306,ICMP,other,2447,5065,3630,285.562,137.991,0,0.861,0.012,0.1,Benign
29.781,TCP,smtp,255,4090,1855,145.898,62.288,0,0.552,0.104,0.022,Benign
1.491,TCP,http,2361,1756,3400,2761.234,2280.349,0,0.645,0.825,0.343,DDoS
117.447,TCP,ftp,68970,77139,3176,1244.042,27.042,6,0.797,0.445,0.5,Infiltration
24.072,UDP,other,3573,3072,4431,276.047,184.073,0,0.486,0.139,0.023,Benign
260.785,TCP,dns,23517,8590,4162,123.117,15.96,1,0.767,0.208,0.463,Botnet
24.806,TCP,other,1906,5939,1839,316.254,74.135,0,0.572,0.105,0.098,Benign
18.602,TCP,ftp,4112,4881,4592,483.443,246.855,0,0.559,0.143,0.017,Benign
26.041,UDP,ftp,1251,562,4672,69.621,179.409,0,0.402,0.01,0.072,Benign
75.751,TCP,ftp,7258,1192,2712,111.55,35.802,55,0.386,0.208,0.231,Brute Force
0.73,ICMP,ftp,36364,1395,4998,51724.658,6846.575,0,0.242,0.814,0.352,DDoS
3.875,ICMP,http,5653,1257,1325,1783.226,341.935,0,0.786,0.579,0.195,DoS
22.789,ICMP,other,1509,6886,983,368.379,43.135,0,0.465,0.097,0.049,Benign
21.058,UDP,ssh,3213,6633,2817,467.566,133.773,0,0.346,0.104,0.014,Benign
12.968,TCP,smtp,2104,4133,2882,480.953,222.239,0,0.989,0.039,0.02,Benign
22.579,UDP,ftp,4331,2151,489,287.081,21.657,0,0.746,0.091,0.098,Benign
0.476,TCP,ssh,2717,3191,3075,12411.765,6460.084,0,0.887,0.12,0.057,Benign
193.844,TCP,smtp,6456,18037,1272,126.354,6.562,1,0.68,0.735,0.094,Botnet
25.395,UDP,smtp,1494,4196,322,224.06,12.68,0,0.948,0.123,0.003,Benign
112.767,TCP,ssh,4974,982,821,52.817,7.28,49,0.598,0.442,0.286,Brute Force
28.141,ICMP,dns,4529,6853,4547,404.463,161.579,0,0.252,0.067,0.012,Benign
28.816,TCP,https,4060,1582,3940,195.794,136.73,0,0.849,0.006,0.006,Benign
67.286,ICMP,https,3736,35068,4480,576.702,66.581,0,0.715,0.249,0.13,Web Attack
22.929,TCP,ftp,2439,7775,4022,445.462,175.411,0,0.219,0.061,0.038,Benign
18.329,ICMP,ftp,2545,4116,456,363.413,24.879,1,0.622,0.116,0.077,Benign
26.774,TCP,dns,4719,4486,234,343.804,8.74,0,0.238,0.047,0.005,Benign
28.929,TCP,dns,469,6788,4297,250.856,148.536,0,0.879,0.131,0.074,Benign
1.437,ICMP,smtp,1797,848,2628,1840.64,1828.81,0,0.258,0.028,0.022,Benign
19.249,TCP,ssh,167,410,2384,29.976,123.851,0,0.204,0.031,0.069,Benign
29.614,UDP,https,1910,3085,4909,168.67,165.766,0,0.397,0.06,0.016,Benign
17.159,UDP,smtp,2577,1718,3357,250.306,195.641,0,0.752,0.098,0.091,Benign
8.415,UDP,ftp,1592,6730,3244,988.948,385.502,0,0.233,0.038,0.001,Benign
3.451,TCP,smtp,5621,1305,4007,2006.955,1161.113,0,0.253,0.601,0.106,DoS
7.769,TCP,smtp,3302,2373,893,730.467,114.944,0,0.809,0.043,0.057,Benign
16.687,TCP,http,4119,1684,900,347.756,53.934,0,0.289,0.149,0.047,Benign
2.6,UDP,https,592,2020,3626,1004.615,1394.615,0,0.678,0.056,0.074,Benign
29.238,ICMP,other,1763,5978,2801,264.758,95.8,0,0.888,0.085,0.095,Benign
13.915,TCP,dns,502,3245,1850,269.278,132.95,0,0.347,0.142,0.051,Benign
13.222,ICMP,smtp,3648,608,1324,321.888,100.136,0,0.315,0.09,0.029,Benign
211.734,TCP,http,13932,17475,2640,148.332,12.468,0,0.496,0.521,0.126,Botnet
7.086,TCP,smtp,3162,68,985,455.828,139.006,0,0.886,0.122,0.077,Benign
2.732,TCP,ssh,2297,1328,4686,1326.867,1715.227,0,0.716,0.921,0.217,DoS
13.545,ICMP,ftp,1986,5634,3732,562.569,275.526,0,0.583,0.038,0.098,Benign
106.739,UDP,ftp,3867,1282,2112,48.239,19.787,41,0.906,0.419,0.12,Brute Force
24.183,TCP,ftp,1219,388,1864,66.452,77.079,0,0.99,0.107,0.054,Benign
6.322,ICMP,dns,3364,3489,3187,1083.992,504.113,0,0.571,0.069,0.045,Benign
4.08,ICMP,ftp,4381,1726,2982,1496.814,730.882,0,0.92,0.107,0.057,Benign
19.356,UDP,dns,1789,3258,2465,260.746,127.351,0,0.924,0.016,0.065,Benign
34.248,ICMP,ftp,7616,11565,3542,560.062,103.422,1,0.344,0.546,0.472,Botnet
11.641,ICMP,https,1451,2279,3297,320.419,283.223,1,0.66,0.102,0.077,Benign
1.589,TCP,ftp,17102,1777,3991,11881.057,2511.643,0,0.453,0.882,0.317,DDoS
59.09,ICMP,http,1656,45314,437,794.889,7.395,0,0.465,0.286,0.071,Web Attack
22.333,UDP,https,1784,2559,4784,194.466,214.212,0,0.924,0.054,0.091,Benign
5.339,UDP,smtp,2524,871,1342,635.887,251.358,0,0.532,0.024,0.088,Benign
4.833,ICMP,ftp,4564,5190,2048,2018.208,423.753,0,0.981,0.147,0.069,Benign
3.002,TCP,ftp,362,1150,168,503.664,55.963,0,0.669,0.071,0.048,Benign
304.899,UDP,ftp,24833,59632,4648,277.026,15.244,0,0.475,0.634,0.526,Infiltration
2.16,TCP,dns,1145,5152,1619,2915.278,749.537,0,0.969,0.059,0.015,Benign
28.468,ICMP,other,720,2945,4840,128.741,170.015,0,0.534,0.12,0.002,Benign
15.451,UDP,https,4303,7447,431,760.469,27.895,0,0.72,0.073,0.091,Benign
29.885,UDP,ftp,2804,371,662,106.241,22.152,0,0.466,0.149,0.066,Benign
22.066,ICMP,http,197,2519,299,123.085,13.55,0,0.756,0.136,0.038,Benign
11.067,UDP,dns,4239,7032,1089,1018.433,98.401,1,0.954,0.064,0.071,Benign
14.716,ICMP,https,2224,722,2615,200.19,177.698,0,0.889,0.138,0.008,Benign
24.138,TCP,ssh,1953,2090,720,167.495,29.828,14,0.891,0.189,0.076,Brute Force
24.229,TCP,smtp,616,1319,2715,79.863,112.056,0,0.829,0.145,0.097,Benign
21.154,TCP,http,1674,7560,755,436.513,35.691,0,0.203,0.012,0.009,Benign
0.259,TCP,https,6204,792,3904,27011.583,15073.359,0,0.854,0.694,0.235,DDoS
21.218,UDP,ssh,3883,2399,3630,296.069,171.081,0,0.348,0.089,0.086,Benign
7.972,TCP,https,4480,4753,625,1158.179,78.399,1,0.351,0.105,0.07,Benign
1.979,TCP,https,55790,1213,2343,28803.941,1183.931,0,0.375,0.684,0.194,DDoS
7.299,UDP,smtp,97,5404,1326,753.665,181.669,0,0.252,0.103,0.028,Benign
1.906,UDP,smtp,3563,694,727,2233.473,381.427,0,0.455,0.135,0.045,Benign
3.409,UDP,smtp,45446,1964,2618,13907.304,767.967,0,0.561,0.58,0.142,DoS
2.503,UDP,dns,51031,1001,1563,20787.855,624.451,0,0.382,0.691,0.4,DoS
12.351,ICMP,dns,3821,2697,3803,527.731,307.91,0,0.895,0.127,0.097,Benign
22.162,TCP,https,3198,3477,3129,301.191,141.188,0,0.992,0.131,0.079,Benign
0.517,UDP,dns,1455,1277,3210,5284.333,6208.897,0,0.578,0.028,0.009,Benign
14.97,TCP,http,1336,2526,1561,257.983,104.275,0,0.589,0.128,0.028,Benign
4.737,UDP,ftp,11474,998,873,2632.89,184.294,0,0.254,0.986,0.071,DoS
8.751,UDP,ssh,1966,4289,111,714.775,12.684,0,0.965,0.121,0.042,Benign
9.387,UDP,smtp,3554,5050,3063,916.587,326.302,0,0.846,0.019,0.028,Benign
116.747,UDP,ftp,1234,245,1917,12.668,16.42,62,0.928,0.285,0.148,Brute Force
63.158,ICMP,http,18686,23331,2641,665.268,41.816,4,0.825,0.288,0.225,Web Attack
17.826,TCP,smtp,1981,6702,163,487.097,9.144,0,0.451,0.073,0.047,Benign
26.319,UDP,ftp,5469,766,553,236.901,21.011,72,0.56,0.345,0.291,Brute Force
0.724,UDP,smtp,56559,1592,30,80319.061,41.436,0,0.462,0.577,0.136,DoS
0.739,UDP,ssh,18875,1959,4959,28192.152,6710.419,0,0.907,0.694,0.395,DDoS
28.736,ICMP,https,4935,4996,1601,345.594,55.714,0,0.619,0.11,0.074,Benign
11.343,TCP,other,129,2482,3457,230.186,304.769,0,0.263,0.022,0.003,Benign
18.814,TCP,ftp,4588,1325,2245,314.287,119.326,0,0.565,0.114,0.011,Benign
8.614,ICMP,ftp,4844,1092,2679,689.111,311.005,0,0.642,0.003,0.005,Benign
21.643,UDP,other,4546,248,2680,221.503,123.828,0,0.69,0.097,0.04,Benign
1.627,ICMP,dns,50577,1164,1085,31801.475,666.872,0,0.597,0.568,0.229,DoS
9.078,TCP,https,5853,47783,2775,5908.35,305.684,1,0.265,0.078,0.14,Web Attack
12.077,TCP,ftp,549,4338,4495,404.653,372.195,0,0.858,0.118,0.069,Benign
0.585,UDP,https,57928,534,4573,99935.043,7817.094,0,0.219,0.652,0.07,DDoS
14.413,ICMP,https,385,1834,1132,153.958,78.54,0,0.6,0.142,0.095,Benign
11.935,ICMP,smtp,4219,6311,3404,882.279,285.212,0,0.64,0.004,0.071,Benign
6.344,ICMP,http,4813,4066,3020,1399.59,476.04,0,0.607,0.105,0.058,Benign
0.77,UDP,https,1481,1874,2181,4357.143,2832.468,0,0.645,0.832,0.268,DDoS
6.127,TCP,other,2139,2780,2342,802.84,382.243,0,0.561,0.135,0.039,Benign
15.403,ICMP,smtp,3363,1716,1689,329.741,109.654,0,0.36,0.006,0.08,Benign
25.005,ICMP,dns,1795,7303,1887,363.847,75.465,0,0.653,0.046,0.046,Benign
66.221,UDP,ssh,5277,201,4097,82.723,61.869,32,0.957,0.515,0.394,Brute Force
29.528,UDP,ftp,4970,6215,2342,378.793,79.315,0,0.836,0.074,0.056,Benign
18.529,TCP,http,42,7025,2251,381.402,121.485,0,0.944,0.008,0.001,Benign
17.087,UDP,smtp,1346,836,3471,127.699,203.137,0,0.793,0.032,0.019,Benign
19.643,UDP,ftp,2476,6351,3748,449.371,190.806,0,0.944,0.018,0.014,Benign
111.135,TCP,ssh,697,4003,3734,42.291,33.599,27,0.896,0.107,0.084,Brute Force
8.175,ICMP,dns,4653,3969,3261,1054.679,398.899,0,0.742,0.104,0.022,Benign
24.93,UDP,ftp,3418,1473,521,196.189,20.899,1,0.968,0.087,0.004,Benign
89.076,ICMP,ssh,3521,2289,1928,65.225,21.644,8,0.752,0.436,0.435,Brute Force
4.369,ICMP,http,55748,1755,4007,13161.593,917.144,0,0.834,0.746,0.383,DDoS
8.667,ICMP,http,764,4939,3062,658.013,353.294,0,0.727,0.123,0.054,Benign
4.456,ICMP,ssh,2880,3374,2851,1403.501,639.811,0,0.814,0.06,0.047,Benign
26.694,ICMP,other,4482,3380,1132,294.523,42.407,0,0.466,0.065,0.06,Benign
22.636,UDP,ftp,1385,7328,1193,384.918,52.704,0,0.679,0.076,0.086,Benign
25.548,ICMP,https,4739,1182,3251,231.76,127.251,1,0.265,0.119,0.082,Benign
16.366,TCP,ssh,4296,890,1354,316.876,82.732,0,0.792,0.038,0.055,Benign
3.596,UDP,ftp,3098,4532,1799,2121.802,500.278,0,0.662,0.078,0.082,Benign
4.94,ICMP,other,15798,1311,1547,3463.36,313.158,0,0.773,0.84,0.104,DoS
21.858,ICMP,ssh,2565,691,4444,148.961,203.312,44,0.711,0.221,0.212,Brute Force
24.542,TCP,http,10192,4467,589,597.303,24.0,1,0.254,0.261,0.399,Botnet
28.352,TCP,ftp,3341,126,1712,122.284,60.384,0,0.443,0.045,0.039,Benign
18.483,UDP,smtp,383,5603,259,323.865,14.013,0,0.405,0.005,0.032,Benign
16.217,UDP,other,842,3502,4021,267.867,247.95,0,0.996,0.093,0.035,Benign
27.186,UDP,other,3930,2105,775,221.989,28.507,0,0.564,0.012,0.072,Benign
4.92,TCP,ssh,3250,661,3701,794.919,752.236,0,0.373,0.689,0.322,DoS
3.939,TCP,smtp,271,7703,2255,2024.372,572.48,0,0.758,0.01,0.018,Benign
21.757,ICMP,smtp,2114,4837,3705,319.483,170.29,0,0.435,0.078,0.017,Benign
10.009,UDP,ssh,938,5666,3988,659.806,398.441,0,0.399,0.126,0.02,Benign
19.651,ICMP,other,1486,6368,4785,399.674,243.499,0,0.876,0.045,0.022,Benign
21.053,UDP,other,991,871,4962,88.443,235.691,0,0.65,0.02,0.098,Benign
20.998,UDP,other,208,5843,876,288.17,41.718,0,0.535,0.104,0.063,Benign
21.091,UDP,ssh,588,573,3893,55.047,184.581,0,0.521,0.132,0.066,Benign
2.905,TCP,https,3330,38383,4570,14359.036,1573.15,1,0.41,0.249,0.162,Web Attack
17.505,ICMP,https,989,4624,3205,320.651,183.091,0,0.209,0.03,0.03,Benign
15.784,TCP,http,2218,4837,2622,446.972,166.118,0,0.937,0.046,0.081,Benign
83.044,TCP,ssh,8036,4021,1201,145.188,14.462,32,0.734,0.15,0.205,Brute Force
93.657,TCP,ftp,8026,4305,2968,131.661,31.69,14,0.95,0.383,0.149,Brute Force
3.764,UDP,http,3812,1783,1582,1486.451,420.298,0,0.737,0.694,0.188,DDoS
48.908,UDP,https,7863,9344,1293,351.824,26.437,3,0.393,0.234,0.248,Web Attack
2.344,UDP,other,4953,293,1197,2238.055,510.666,0,0.818,0.084,0.07,Benign
8.497,UDP,ftp,2837,2526,3854,631.164,453.572,0,0.609,0.091,0.092,Benign
20.888,ICMP,ssh,4997,4949,750,476.159,35.906,0,0.753,0.086,0.047,Benign
319.692,ICMP,ssh,9248,33976,2372,135.205,7.42,10,0.676,0.248,0.222,Infiltration
17.024,UDP,https,2895,2549,2286,319.784,134.281,0,0.411,0.05,0.068,Benign
23.073,ICMP,https,1180,6611,2966,337.667,128.549,0,0.77,0.044,0.069,Benign
13.934,TCP,other,4300,1460,2028,413.377,145.543,0,0.365,0.108,0.029,Benign
4.437,UDP,https,54056,1017,2222,12412.215,500.789,0,0.946,0.719,0.187,DoS
7.716,UDP,https,630,2108,3225,354.847,417.963,0,0.203,0.056,0.055,Benign
13.697,UDP,ftp,4550,4820,2181,684.091,159.232,0,0.241,0.077,0.042,Benign
3.332,UDP,ssh,3621,3209,451,2049.82,135.354,0,0.233,0.021,0.012,Benign
16.103,TCP,ssh,1083,6461,332,468.484,20.617,0,0.913,0.111,0.042,Benign
10.194,TCP,http,2310,2368,4679,458.897,458.995,0,0.801,0.035,0.062,Benign
19.673,UDP,https,1252,37287,1669,1958.979,84.837,4,0.633,0.145,0.105,Web Attack
17.18,TCP,http,2249,6671,1815,519.208,105.646,0,0.394,0.014,0.085,Benign
8.456,TCP,https,65,1996,3172,243.732,375.118,0,0.557,0.065,0.086,Benign
21.402,TCP,ftp,3665,1271,3119,230.633,145.734,0,0.218,0.058,0.062,Benign
2.463,TCP,smtp,52746,1792,4093,22142.915,1661.795,0,0.606,0.786,0.163,DoS
6.244,UDP,ssh,1223,5802,1384,1125.08,221.653,0,0.83,0.126,0.068,Benign
12.213,UDP,dns,2077,5896,3852,652.829,315.402,0,0.969,0.035,0.06,Benign
19.4,ICMP,https,569,3744,2950,222.32,152.062,0,0.505,0.003,0.057,Benign
27.285,ICMP,ftp,772,3622,2133,161.041,78.175,0,0.583,0.034,0.037,Benign
15.563,ICMP,smtp,4389,6676,398,710.981,25.573,0,0.809,0.005,0.038,Benign
18.502,TCP,http,4568,450,1225,271.214,66.209,0,0.435,0.079,0.026,Benign
110.756,UDP,ssh,3953,3454,432,66.877,3.9,44,0.658,0.183,0.077,Brute Force
1.448,ICMP,https,31818,1929,145,23305.939,100.138,0,0.846,0.74,0.109,DoS
2.115,ICMP,http,871,2244,3794,1472.813,1793.853,0,0.643,0.027,0.012,Benign
16.056,TCP,https,1570,2052,2235,225.585,139.2,0,0.611,0.049,0.017,Benign
11.875,ICMP,http,1408,436,4993,155.284,420.463,0,0.867,0.127,0.024,Benign
7.449,UDP,ftp,1474,5858,351,984.293,47.12,0,0.254,0.037,0.064,Benign
13.877,TCP,dns,4053,5590,4306,694.891,310.298,0,0.573,0.083,0.073,Benign
23.613,ICMP,dns,4770,5924,3344,452.886,141.617,0,0.334,0.061,0.025,Benign
14.006,TCP,ftp,1402,3110,3084,322.148,220.191,43,0.44,0.158,0.412,Brute Force
22.534,UDP,https,1805,3607,4841,240.17,214.831,0,0.832,0.113,0.045,Benign
1.517,ICMP,other,17023,291,3601,11413.316,2373.764,0,0.402,0.557,0.129,DoS
11.21,ICMP,ftp,1716,3835,1197,495.183,106.78,0,0.918,0.144,0.025,Benign
5.196,UDP,https,15740,26333,2911,8097.19,560.239,5,0.857,0.312,0.07,Web Attack
25.431,TCP,other,595,2927,95,138.492,3.736,0,0.994,0.047,0.051,Benign
8.161,ICMP,ssh,242,4213,3309,545.889,405.465,0,0.467,0.078,0.002,Benign
9.864,UDP,ssh,3054,457,3998,355.941,405.312,0,0.547,0.088,0.088,Benign
16.485,ICMP,other,4679,4184,3100,537.64,188.05,0,0.464,0.145,0.093,Benign
19.093,ICMP,smtp,1219,1204,2264,126.905,118.577,0,0.516,0.029,0.062,Benign
28.611,UDP,http,1633,3467,1247,178.253,43.585,0,0.542,0.063,0.083,Benign
29.732,TCP,http,1378,7075,1799,284.306,60.507,0,0.575,0.109,0.079,Benign
83.691,ICMP,ftp,88741,61241,3846,1792.092,45.955,5,0.965,0.439,0.541,Infiltration
26.686,ICMP,ssh,2748,5213,4836,298.321,181.219,0,0.616,0.079,0.067,Benign
26.908,ICMP,other,1893,6715,4173,319.905,155.084,0,0.44,0.073,0.033,Benign
477.487,UDP,http,40366,106076,1836,306.693,3.845,4,0.876,0.159,0.167,Infiltration
